393:7,151,21,LAPTOP#GENERAL,positive,"Zwykle nie biorę udziału w recenzjach/ankietach, ale ten laptop nie sprawił mi żadnych problemów i mam nadzieję podzielić się swoimi spostrzeżeniami..."
393:8,26,3,LAPTOP#GENERAL,positive,kolejny zadowolony klient.
201:0,75,9,LAPTOP#GENERAL,positive,"MacBook firmy Apple to najlepsza inwestycja, jakiej kiedykolwiek dokonałem."
201:2,68,9,LAPTOP#GENERAL,positive,"Nowszy MacBook, który kupiłem, jest jednym z najlepszych komputerów."
201:3,41,7,LAPTOP#MISCELLANEOUS,positive,Jestem studentem i bardzo mi się przydał.
201:4,102,18,LAPTOP#DESIGN_FEATURES,positive,"Ma wszystkie funkcje, które są niezbędne na studiach, a jeśli ich nie ma, można je dodać do komputera."
201:4,102,18,LAPTOP#USABILITY,positive,"Ma wszystkie funkcje, które są niezbędne na studiach, a jeśli ich nie ma, można je dodać do komputera."
201:5,41,7,MEMORY,positive,Ma dużo pamięci i bardzo wydajną baterię.
201:5,41,7,BATTERY,positive,Ma dużo pamięci i bardzo wydajną baterię.
201:6,59,11,LAPTOP#DESIGN_FEATURES,positive,"Jest zgrabny i lekki, a w razie potrzeby szybko się ładuje."
201:6,59,11,BATTERY,positive,"Jest zgrabny i lekki, a w razie potrzeby szybko się ładuje."
201:7,81,15,LAPTOP#DESIGN_FEATURES,positive,Jego biały kolor jest stylowy dla studentów i łatwo go zabrać ze sobą na zajęcia.
201:7,81,15,LAPTOP#PORTABILITY,positive,Jego biały kolor jest stylowy dla studentów i łatwo go zabrać ze sobą na zajęcia.
201:8,106,14,SOFTWARE,positive,Iphoto to świetny program do dodawania zdjęć bezpośrednio do Facebooka i innych portali społecznościowych.
201:9,74,11,LAPTOP#CONNECTIVITY,positive,Ma też bardzo dobre możliwości internetowe i bardzo łatwo odbiera sygnały.
274:2,77,11,LAPTOP#OPERATION_PERFORMANCE,positive,Nigdy nie musiałem niespodziewanie wyłączać komputera i nigdy mi nie zamarzł.
274:3,123,21,DISPLAY,positive,"Ekran jest jasny i żywy, a klawiatura bardzo łatwa w użyciu, co jest bardzo ważne dla osób szybko piszących na klawiaturze."
274:3,123,21,KEYBOARD,positive,"Ekran jest jasny i żywy, a klawiatura bardzo łatwa w użyciu, co jest bardzo ważne dla osób szybko piszących na klawiaturze."
274:5,76,11,LAPTOP#GENERAL,positive,"Ogólnie rzecz biorąc, jest to wspaniały komputer i zdecydowanie wart zakupu!"
262:0,27,3,GRAPHICS,positive,Grafika jest oszałamiająca.
262:1,43,6,LAPTOP#MISCELLANEOUS,positive,Wspaniale nadaje się do gier komputerowych.
262:2,32,4,LAPTOP#GENERAL,positive,Zdecydowanie polecam ten laptop!
262:3,76,12,LAPTOP#USABILITY,positive,Jest bardzo przyjazny dla użytkownika i wcale nie jest trudny do opanowania.
262:4,63,10,LAPTOP#DESIGN_FEATURES,positive,"Ma wiele świetnych programów, takich jak ILife, iPhotos i inne."
262:4,63,10,SOFTWARE,positive,"Ma wiele świetnych programów, takich jak ILife, iPhotos i inne."
262:5,116,18,SOFTWARE,positive,"Pakiet iLife jest łatwo zgodny z pakietem Microsoft Office, dzięki czemu można wysyłać i odbierać pliki z komputera."
262:6,147,17,SOFTWARE,positive,Ponadto wszystkie narzędzia do projektowania w Pages i Keynotes znacznie ułatwiają tworzenie profesjonalnie wyglądających dokumentów i prezentacji.
262:7,49,8,SOFTWARE,positive,"Jest to bardzo przydatne dla mnie, jako pedagoga."
262:8,69,9,SOFTWARE,positive,iPhotos to doskonały program do przechowywania i organizowania zdjęć.
262:9,100,13,SOFTWARE,positive,Program umożliwia automatyczne przesyłanie zdjęć do konta na Facebooku za pomocą jednego kliknięcia.
262:10,150,19,SOFTWARE,positive,"Dodatkowo dostępne jest oprogramowanie do wykrywania zdjęć, które umożliwia grupowanie wszystkich zdjęć na podstawie osób znajdujących się na zdjęciu."
262:11,64,10,LAPTOP#QUALITY,positive,"Jeśli szukasz czegoś niezawodnego, to jest to laptop dla Ciebie."
231:0,25,4,LAPTOP#GENERAL,negative,Ten komputer był okropny!
231:1,133,22,COMPANY,negative,"Nigdy więcej nie kupię innego komputera od firmy Dell ze względu na to, jak fatalnie działał i jak zostałem potraktowany przez firmę."
231:1,133,22,LAPTOP#OPERATION_PERFORMANCE,negative,"Nigdy więcej nie kupię innego komputera od firmy Dell ze względu na to, jak fatalnie działał i jak zostałem potraktowany przez firmę."
231:1,133,22,SUPPORT,negative,"Nigdy więcej nie kupię innego komputera od firmy Dell ze względu na to, jak fatalnie działał i jak zostałem potraktowany przez firmę."
231:2,76,11,LAPTOP#OPERATION_PERFORMANCE,negative,Po raz pierwszy komputer zaczął działać nieprawidłowo 3 miesiące po zakupie.
231:2,76,11,LAPTOP#QUALITY,negative,Po raz pierwszy komputer zaczął działać nieprawidłowo 3 miesiące po zakupie.
231:3,78,11,LAPTOP#CONNECTIVITY,negative,"Nie utrzymuje sygnałów internetowych bez względu na to, gdzie go przyniesiesz."
231:4,130,20,OS,negative,"System, z którym był dostarczany, nie działał prawidłowo, więc gdy próbowałem naprawić problemy z nim, zaczął w ogóle nie działać."
231:5,124,22,SUPPORT,negative,"Dzwoniąc do firmy Dell o pomoc, zwrot lub nowy komputer, nie byli pomocni i pozostawili mi dowiedzieć się, co z nim zrobić.."
231:6,140,18,LAPTOP#QUALITY,negative,"Po roku prób samodzielnego naprawienia komputera, z pomocą przyjaciół, a nawet ekspertów komputerowych, zrezygnowałem z prób naprawienia go."
231:7,63,10,LAPTOP#GENERAL,negative,"Ten komputer był okropny, nigdy nie poleciłbym go innej osobie."
231:8,50,9,LAPTOP#GENERAL,negative,"Te chwile, w których chcesz rzucić czymś o ścianę?"
231:9,65,12,LAPTOP#GENERAL,negative,"Tak, miałem ochotę wyrzucić ten lap top przez okno i podpalić go."
231:10,32,5,LAPTOP#GENERAL,negative,To właśnie było tak frustrujące.
379:0,78,12,LAPTOP#USABILITY,positive,"Jest tak prosty w obsłudze, że używam go częściej niż komputera stacjonarnego."
379:1,50,8,LAPTOP#GENERAL,positive,"Jest wart swojej ceny, to bardzo dobra inwestycja."
379:1,50,8,LAPTOP#PRICE,positive,"Jest wart swojej ceny, to bardzo dobra inwestycja."
37:0,55,10,LAPTOP#GENERAL,positive,Nowy Macbook Pro 15 cali i7 jest po prostu niesamowity.
37:1,67,9,LAPTOP#OPERATION_PERFORMANCE,positive,Szybkość działania jest niesamowita i jestem więcej niż zadowolony.
320:1,114,18,LAPTOP#QUALITY,negative,TEN LAPTOP BYŁ ZŁY OD PIERWSZEGO DNIA UŻYTKOWANIA---- PRZYNIOSŁEM GO Z POWROTEM DO SKLEPU W CELU ZWROTU PIENIĘDZY.
320:1,114,18,LAPTOP#GENERAL,negative,TEN LAPTOP BYŁ ZŁY OD PIERWSZEGO DNIA UŻYTKOWANIA---- PRZYNIOSŁEM GO Z POWROTEM DO SKLEPU W CELU ZWROTU PIENIĘDZY.
320:2,53,7,COMPANY,negative,TERAZ BARDZO OSTROŻNIE PODCHODZĘ DO LAPTOPÓW TOSHIBA.
320:3,39,5,LAPTOP#GENERAL,negative,NIE KUPIĘ JUŻ ŻADNEGO INNEGO--------LOU
319:0,38,6,LAPTOP#GENERAL,positive,Bardzo dobry stosunek jakości do ceny.
319:0,38,6,LAPTOP#PRICE,neutral,Bardzo dobry stosunek jakości do ceny.
319:2,20,3,LAPTOP#GENERAL,positive,To świetny komputer.
319:3,37,6,LAPTOP#GENERAL,positive,Nie mieliśmy z nim żadnych problemów.
319:4,60,9,LAPTOP#QUALITY,negative,"Obudowa jest trochę tania, więc ciekawe, jak długo wytrzyma."
319:5,61,9,LAPTOP#GENERAL,positive,"Ogólnie rzecz biorąc, za wydane pieniądze to świetny interes."
319:5,61,9,LAPTOP#PRICE,positive,"Ogólnie rzecz biorąc, za wydane pieniądze to świetny interes."
390:0,37,3,LAPTOP#DESIGN_FEATURES,positive,dużo preinstalowanego oprogramowania.
390:1,91,15,MEMORY,negative,"Jedynym problemem jest to, że musiałem dodać 1 gb pamięci RAM, komputer był trochę powolny."
390:1,91,15,LAPTOP#OPERATION_PERFORMANCE,negative,"Jedynym problemem jest to, że musiałem dodać 1 gb pamięci RAM, komputer był trochę powolny."
390:2,61,9,COMPANY,positive,"tosiba ma dobrą reputację, moim ostatnim komputerem był acer."
390:3,19,3,LAPTOP#GENERAL,positive,zaczyna się dobrze.
389:0,28,5,LAPTOP#GENERAL,positive,Co za wspaniały mały laptop.
389:1,71,10,LAPTOP#DESIGN_FEATURES,neutral,"Może nie jest najnowocześniejszy (Satellite L455D), ale to wół roboczy."
389:1,71,10,LAPTOP#OPERATION_PERFORMANCE,positive,"Może nie jest najnowocześniejszy (Satellite L455D), ale to wół roboczy."
389:2,53,10,LAPTOP#MISCELLANEOUS,positive,"Kupiłem go, aby używać go na studiach i jest idealny."
389:3,115,18,LAPTOP#OPERATION_PERFORMANCE,positive,"Dual boot: system Linux i ten inny system operacyjny podatny na zagrożenia bezpieczeństwa, a on działa bez zarzutu."
389:4,44,5,LAPTOP#GENERAL,positive,"Kupując Toshibę, podjąłem doskonałą decyzję!"
389:4,44,5,COMPANY,positive,"Kupując Toshibę, podjąłem doskonałą decyzję!"
370:0,34,5,LAPTOP#GENERAL,positive,Doskonały produkt za te pieniądze.
370:0,34,5,LAPTOP#PRICE,neutral,Doskonały produkt za te pieniądze.
370:1,55,6,LAPTOP#OPERATION_PERFORMANCE,positive,"Żadnych problemów, żadnych blokad, żadnych rozczarowań."
370:1,55,6,LAPTOP#GENERAL,positive,"Żadnych problemów, żadnych blokad, żadnych rozczarowań."
370:2,53,8,LAPTOP#DESIGN_FEATURES,neutral,"Nie jest superwyszukany, ale nie jest też superdrogi."
370:2,53,8,LAPTOP#PRICE,neutral,"Nie jest superwyszukany, ale nie jest też superdrogi."
370:4,37,5,LAPTOP#MISCELLANEOUS,positive,Gorąco polecam do codziennego użytku.
115:1,73,11,LAPTOP#GENERAL,positive,"Komputer sam w sobie jest dobrym produktem, ale serwis jest beznadziejny."
115:1,73,11,SUPPORT,negative,"Komputer sam w sobie jest dobrym produktem, ale serwis jest beznadziejny."
115:2,65,9,SUPPORT,negative,"Musiałem trzykrotnie wysyłać laptopa do serwisu, aby go naprawić."
115:5,93,14,SUPPORT,negative,"Firma Toshiba nie wysyła nikogo, chyba że użytkownik dodatkowo zapłaci za naprawę na miejscu."
115:6,165,28,SUPPORT,negative,"Mówiłem technikowi, że dokładnie wiem, co jest z nim nie tak, ale nie słuchał mnie i musiałem się natrudzić, żeby powiedział mi, że muszę wysłać komputer do serwisu."
115:7,86,12,KEYBOARD,negative,"Komputer, który posiadam, ma problemy z klawiaturą, która traci połowę swoich funkcji."
115:8,44,6,POWER_SUPPLY,negative,Ponadto w komputerze poluzowała się wtyczka.
115:12,158,28,POWER_SUPPLY,negative,"Tak więc dwa z trzech razy zdarzyło mi się, że wtyczka prądu zmiennego wysiadła i zgubiła się, a nawet mogłem ją wyczuć wewnątrz komputera, co nie jest dobre."
115:13,81,16,POWER_SUPPLY,negative,"Wciąż wydaje się, że trochę się gubi, ale jak na razie wydaje się, że się trzyma."
12:0,32,6,LAPTOP#OPERATION_PERFORMANCE,positive,Mac Book Pro działa bez zarzutu.
12:1,67,12,LAPTOP#GENERAL,positive,Nigdy nie było żadnych problemów i nie trzeba się martwić o wirusy.
12:1,67,12,LAPTOP#QUALITY,positive,Nigdy nie było żadnych problemów i nie trzeba się martwić o wirusy.
12:2,175,25,LAPTOP#MISCELLANEOUS,positive,"Choć używam go głównie do obsługi poczty elektronicznej, Internetu i gier, jestem pewien, że wszystkie inne aplikacje spełniają wysokie standardy, które cenię w laptopach Mac."
12:3,53,8,LAPTOP#GENERAL,positive,Warto zainwestować i jest to naprawdę świetny sprzęt.
351:0,52,10,MEMORY,neutral,"Trochę mało pamięci RAM, ale masz to, za co płacisz."
351:1,115,16,LAPTOP#DESIGN_FEATURES,negative,"Konstrukcja zawiasów wymusza rozmieszczenie różnych złączy wokół komputera, po lewej stronie, po prawej i z przodu."
351:1,115,16,LAPTOP#USABILITY,negative,"Konstrukcja zawiasów wymusza rozmieszczenie różnych złączy wokół komputera, po lewej stronie, po prawej i z przodu."
351:2,217,27,PORTS,negative,"Gniazdo słuchawkowe i mikrofonowe znajduje się przed touchpadem, co utrudnia korzystanie z touchpada podczas używania słuchawek/mikrofonu, nie wspominając o tym, że laptop został zaprojektowany dla osoby praworęcznej."
351:2,217,27,MOUSE,negative,"Gniazdo słuchawkowe i mikrofonowe znajduje się przed touchpadem, co utrudnia korzystanie z touchpada podczas używania słuchawek/mikrofonu, nie wspominając o tym, że laptop został zaprojektowany dla osoby praworęcznej."
351:2,217,27,LAPTOP#DESIGN_FEATURES,negative,"Gniazdo słuchawkowe i mikrofonowe znajduje się przed touchpadem, co utrudnia korzystanie z touchpada podczas używania słuchawek/mikrofonu, nie wspominając o tym, że laptop został zaprojektowany dla osoby praworęcznej."
351:2,217,27,LAPTOP#USABILITY,negative,"Gniazdo słuchawkowe i mikrofonowe znajduje się przed touchpadem, co utrudnia korzystanie z touchpada podczas używania słuchawek/mikrofonu, nie wspominając o tym, że laptop został zaprojektowany dla osoby praworęcznej."
351:3,233,30,LAPTOP#DESIGN_FEATURES,negative,Przewody wychodzące z prawej strony do zasilania plus przewody wychodzące z przodu do słuchawek/mikrofonu plus połączenie sieciowe z lewej strony tworzą bardzo niechlujną konfigurację z przewodami biegnącymi we wszystkich kierunkach.
351:3,233,30,LAPTOP#USABILITY,negative,Przewody wychodzące z prawej strony do zasilania plus przewody wychodzące z przodu do słuchawek/mikrofonu plus połączenie sieciowe z lewej strony tworzą bardzo niechlujną konfigurację z przewodami biegnącymi we wszystkich kierunkach.
351:4,223,33,OS,positive,"Uwielbiam windows 7, ale nie mogę dać Toshibie żadnej pochwały za to, chyba że poważnie podejdziecie do ergonomii i sprawicie, że wymagane połączenia będą mniej widoczne, wtedy następnym razem będę szukał innego producenta."
351:4,223,33,LAPTOP#USABILITY,negative,"Uwielbiam windows 7, ale nie mogę dać Toshibie żadnej pochwały za to, chyba że poważnie podejdziecie do ergonomii i sprawicie, że wymagane połączenia będą mniej widoczne, wtedy następnym razem będę szukał innego producenta."
351:4,223,33,LAPTOP#DESIGN_FEATURES,negative,"Uwielbiam windows 7, ale nie mogę dać Toshibie żadnej pochwały za to, chyba że poważnie podejdziecie do ergonomii i sprawicie, że wymagane połączenia będą mniej widoczne, wtedy następnym razem będę szukał innego producenta."
351:4,223,33,COMPANY,negative,"Uwielbiam windows 7, ale nie mogę dać Toshibie żadnej pochwały za to, chyba że poważnie podejdziecie do ergonomii i sprawicie, że wymagane połączenia będą mniej widoczne, wtedy następnym razem będę szukał innego producenta."
112:0,91,15,OS,negative,"Windows Vista sprawia, że ten komputer prawie nie nadaje się do korzystania z usług online."
112:0,91,15,LAPTOP#USABILITY,negative,"Windows Vista sprawia, że ten komputer prawie nie nadaje się do korzystania z usług online."
112:1,47,8,LAPTOP#USABILITY,negative,"Próbowałem wrócić do XP, ale nadal są problemy."
112:2,108,17,SUPPORT,negative,"Serwis techniczny dell jest tak trzeciorzędny, że równie dobrze można by nawet nie zawracać sobie nim głowy."
112:3,100,15,SUPPORT,negative,"Po prostu banda idiotów, dla których angielski jako piąty język jest w najlepszym wypadku wymuszony."
112:4,71,10,COMPANY,negative,"Jestem za oszczędzaniem pieniędzy, ale Dell musi się bardziej postarać."
324:0,11,2,LAPTOP#PRICE,positive,Dobra cena.
324:1,20,2,LAPTOP#MISCELLANEOUS,neutral,Podstawowy komputer.
324:2,130,19,LAPTOP#MISCELLANEOUS,neutral,"Nie działał, gdy został wysłany z Walmart.com, ale poszedłem do sklepu i wymieniłem na działający laptop (tej samej marki/modelu)."
324:3,14,2,LAPTOP#OPERATION_PERFORMANCE,positive,Działa dobrze.
380:1,64,8,LAPTOP#GENERAL,positive,W większości przypadków całkiem nieźle zaspokajał moje potrzeby.
380:2,132,22,MEMORY,positive,2 GB pamięci RAM wystarcza do uruchomienia systemu Windows 7 i co najmniej 2 lub 3 innych programów bez prawie żadnego spowolnienia.
380:2,132,22,LAPTOP#OPERATION_PERFORMANCE,positive,2 GB pamięci RAM wystarcza do uruchomienia systemu Windows 7 i co najmniej 2 lub 3 innych programów bez prawie żadnego spowolnienia.
380:4,162,22,PORTS,negative,"Mój jeden zarzut dotyczący tego laptopa jest taki, że zauważyłem elektroniczny dźwięk szumu wydobywający się z gniazda słuchawkowego, gdy słuchawki są podłączone."
380:5,237,34,HARDWARE,negative,"Jest to prawdopodobnie spowodowane słabym uziemieniem i izolacją między komponentami i mam nadzieję, że można to naprawić za pomocą izolatora pętli uziemienia, ale i tak spodziewałem się lepszej jakości produktu w tym przedziale cenowym."
380:5,237,34,LAPTOP#PRICE,neutral,"Jest to prawdopodobnie spowodowane słabym uziemieniem i izolacją między komponentami i mam nadzieję, że można to naprawić za pomocą izolatora pętli uziemienia, ale i tak spodziewałem się lepszej jakości produktu w tym przedziale cenowym."
380:6,101,14,LAPTOP#PRICE,positive,"Poza tym poleciłbym go komuś, kto potrzebuje taniego laptopa z półprzyzwoitymi możliwościami do gier."
380:6,101,14,LAPTOP#MISCELLANEOUS,neutral,"Poza tym poleciłbym go komuś, kto potrzebuje taniego laptopa z półprzyzwoitymi możliwościami do gier."
391:0,43,7,LAPTOP#GENERAL,positive,"Zacznę od tego, co dobre: jest rewelacyjny."
391:1,129,14,OS,positive,"Świetny system operacyjny, fantastyczne ulepszenia istniejącej linii zwiększające szybkość procesora i dodające port Thunderbolt."
391:1,129,14,CPU,positive,"Świetny system operacyjny, fantastyczne ulepszenia istniejącej linii zwiększające szybkość procesora i dodające port Thunderbolt."
391:1,129,14,LAPTOP#DESIGN_FEATURES,positive,"Świetny system operacyjny, fantastyczne ulepszenia istniejącej linii zwiększające szybkość procesora i dodające port Thunderbolt."
391:5,22,5,LAPTOP#GENERAL,positive,Ten ma taki sam efekt.
391:7,72,8,OS,positive,"Ulepszenia systemu operacyjnego były stosunkowo stopniowe, ale znaczące."
391:9,51,7,LAPTOP#DESIGN_FEATURES,positive,"Konstrukcja Unibody jest solidna, zgrabna i piękna."
391:9,51,7,LAPTOP#QUALITY,positive,"Konstrukcja Unibody jest solidna, zgrabna i piękna."
391:10,99,16,LAPTOP#DESIGN_FEATURES,positive,"Ma wszystko, na co liczyłem, jeśli chodzi o wygląd i działanie, ale jest nieco bardziej wytrzymały."
391:10,99,16,LAPTOP#QUALITY,positive,"Ma wszystko, na co liczyłem, jeśli chodzi o wygląd i działanie, ale jest nieco bardziej wytrzymały."
391:11,95,17,DISPLAY,negative,"Jeśli chodzi o to, co nie jest tak dobre, to mam ekran fabryczny, który jest BARDZO błyszczący."
391:12,87,13,DISPLAY,positive,"Nadal jest piękny i ma lepsze odwzorowanie kolorów, niż mógłbym oczekiwać od notebooka."
391:13,178,23,DISPLAY,neutral,"Odblaskowość wyświetlacza to tylko niewielka niedogodność, jeśli pracujesz w środowisku z kontrolowanym oświetleniem, tak jak ja (wolę ciemne) lub jeśli możesz zwiększyć jasność."
391:15,87,14,BATTERY,negative,Stwierdzenie o 7-godzinnym czasie pracy na baterii to nie tylko przesada - to kłamstwo.
391:16,115,17,BATTERY,negative,"Wyzywam każdego, kto udowodni, że przy prawie normalnym użytkowaniu można z niego wyciągnąć więcej niż 2,5 godziny."
391:17,79,11,BATTERY,negative,Pierwsze pełne naładowanie akumulatora wystarczyło mi na około 2 pełne godziny.
391:18,61,7,BATTERY,negative,Włączenie licznika czasu pracy akumulatora jest bezużyteczne.
391:19,112,21,BATTERY,negative,"W ciągu około 10 minut wskaźnik ""Czas pozostały do końca"" przechodzi z 4 godzin na plusie do mniej niż 2 godzin."
391:21,68,13,BATTERY,negative,"Jest tak źle, że myślę, że mam tylko połowę baterii czy coś takiego."
391:22,44,8,BATTERY,negative,"Wiem, jak wygląda 7 godzin pracy na baterii."
391:24,52,9,LAPTOP#QUALITY,negative,"Jedyną moją wadą jest to, że bardzo się nagrzewa:-)."
391:25,94,15,BATTERY,negative,"Jeśli go kupisz, nie oczekuj 7 godzin pracy na baterii, a będziesz w pełni usatysfakcjonowany."
391:25,94,15,LAPTOP#GENERAL,positive,"Jeśli go kupisz, nie oczekuj 7 godzin pracy na baterii, a będziesz w pełni usatysfakcjonowany."
121:1,221,37,HARD_DISC,negative,"W rzeczywistości dwukrotnie wymieniano mi dysk twardy, raz płytę główną, dwa razy napęd dvd, aż w końcu zgodzono się go wymienić (WSZYSTKO TO W MNIEJ NIŻ 1,5 ROKU!), tylko po to, żeby dostać kolejny ""HP/Compaq"" - badziew."
121:1,221,37,MOTHERBOARD,negative,"W rzeczywistości dwukrotnie wymieniano mi dysk twardy, raz płytę główną, dwa razy napęd dvd, aż w końcu zgodzono się go wymienić (WSZYSTKO TO W MNIEJ NIŻ 1,5 ROKU!), tylko po to, żeby dostać kolejny ""HP/Compaq"" - badziew."
121:1,221,37,OPTICAL_DRIVES,negative,"W rzeczywistości dwukrotnie wymieniano mi dysk twardy, raz płytę główną, dwa razy napęd dvd, aż w końcu zgodzono się go wymienić (WSZYSTKO TO W MNIEJ NIŻ 1,5 ROKU!), tylko po to, żeby dostać kolejny ""HP/Compaq"" - badziew."
121:1,221,37,SUPPORT,negative,"W rzeczywistości dwukrotnie wymieniano mi dysk twardy, raz płytę główną, dwa razy napęd dvd, aż w końcu zgodzono się go wymienić (WSZYSTKO TO W MNIEJ NIŻ 1,5 ROKU!), tylko po to, żeby dostać kolejny ""HP/Compaq"" - badziew."
121:1,221,37,LAPTOP#QUALITY,negative,"W rzeczywistości dwukrotnie wymieniano mi dysk twardy, raz płytę główną, dwa razy napęd dvd, aż w końcu zgodzono się go wymienić (WSZYSTKO TO W MNIEJ NIŻ 1,5 ROKU!), tylko po to, żeby dostać kolejny ""HP/Compaq"" - badziew."
121:2,84,13,LAPTOP#OPERATION_PERFORMANCE,negative,"Był powolny, blokował się, a także wymagał wymiany sprzętu po zaledwie 2 miesiącach!"
121:2,84,13,HARDWARE,negative,"Był powolny, blokował się, a także wymagał wymiany sprzętu po zaledwie 2 miesiącach!"
121:3,37,6,LAPTOP#GENERAL,negative,"Tak więc, kupujący niech się strzegą!"
366:3,50,7,LAPTOP#QUALITY,positive,"Jest lepiej wykonany, grubszy i bardzo wytrzymały!"
366:3,50,7,LAPTOP#DESIGN_FEATURES,positive,"Jest lepiej wykonany, grubszy i bardzo wytrzymały!"
366:4,99,17,LAPTOP#QUALITY,positive,"Raz upuściłam go ze stołu, gdy moja córeczka chwyciła mnie pewnego dnia i nadal działa bez zarzutu!"
366:5,109,18,DISPLAY,positive,"Uwielbiam łatwy do oglądania ekran. Sprawdza się zarówno w pracy, jak i w życiu prywatnym czy podczas zabawy."
366:5,109,18,LAPTOP#MISCELLANEOUS,positive,"Uwielbiam łatwy do oglądania ekran. Sprawdza się zarówno w pracy, jak i w życiu prywatnym czy podczas zabawy."
366:6,62,10,LAPTOP#GENERAL,positive,"Mówię wszystkim, którzy chcą kupić ten lub inny model Toshiby."
366:6,62,10,COMPANY,positive,"Mówię wszystkim, którzy chcą kupić ten lub inny model Toshiby."
366:8,204,35,COMPANY,positive,"Moi przyjaciele i dzieci używają go, gdy muszą pożyczyć neta =) Kiedy z niego wyrosnę, gdy będzie stary, a moje najstarsze dziecko będzie gotowe na taki sam, dostanie ten, a ja będę kupować tylko TOSHIBĘ!"
366:9,70,11,LAPTOP#GENERAL,positive,"Uwielbiam tego laptopa, szkoda tylko, że nie jest srebrny albo czarny."
366:9,70,11,LAPTOP#DESIGN_FEATURES,neutral,"Uwielbiam tego laptopa, szkoda tylko, że nie jest srebrny albo czarny."
366:10,27,5,LAPTOP#DESIGN_FEATURES,negative,To jest moja jedyna skarga!
366:11,57,9,LAPTOP#GENERAL,positive,"UWIELBIAM TEN LAPTOP. WSPANIAŁA CENA ZA TO, CO DOSTAJESZ!"
366:11,57,9,LAPTOP#PRICE,positive,"UWIELBIAM TEN LAPTOP. WSPANIAŁA CENA ZA TO, CO DOSTAJESZ!"
366:12,45,6,LAPTOP#GENERAL,positive,"ZAPŁACIŁABYM ZA NIEGO WIĘCEJ, GDYBYM MUSIAŁA!"
366:12,45,6,LAPTOP#PRICE,positive,"ZAPŁACIŁABYM ZA NIEGO WIĘCEJ, GDYBYM MUSIAŁA!"
175:0,72,11,LAPTOP#GENERAL,positive,Od momentu otwarcia pudełka do chwili obecnej sprawia mi ogromną radość.
175:1,61,10,LAPTOP#QUALITY,positive,"Zawsze jest niezawodny, nigdy nie ma błędów i dobrze reaguje."
175:1,61,10,LAPTOP#OPERATION_PERFORMANCE,positive,"Zawsze jest niezawodny, nigdy nie ma błędów i dobrze reaguje."
175:2,81,10,OS,positive,Bardzo podoba mi się system operacyjny i fabrycznie zainstalowane oprogramowanie.
175:2,81,10,SOFTWARE,positive,Bardzo podoba mi się system operacyjny i fabrycznie zainstalowane oprogramowanie.
288:2,39,5,LAPTOP#OPERATION_PERFORMANCE,positive,To urządzenie spełnia moje oczekiwania.
288:4,88,14,LAPTOP#DESIGN_FEATURES,positive,"Jest też bardzo przyjemna dla oka, nie wyglądając zbytnio jak maszyna Alienware do gier."
288:6,19,3,LAPTOP#DESIGN_FEATURES,negative,Jest trochę ciężka.
288:7,79,10,LAPTOP#PORTABILITY,negative,"Byłby obciążeniem podczas długich podróży, podczas których trzeba dużo chodzić."
288:9,72,11,LAPTOP#DESIGN_FEATURES,negative,"Miałem pewne problemy ze znalezieniem walizki, w której by się zmieścił."
288:10,41,5,LAPTOP#DESIGN_FEATURES,negative,"Jest to ponadwymiarowy, 18-calowy laptop."
288:13,51,7,LAPTOP#DESIGN_FEATURES,negative,Nie zmieściłby się do większości toreb 17-calowych.
288:14,93,13,KEYBOARD,negative,"Byłem rozczarowany, gdy uświadomiłem sobie, że klawiatura w tym modelu nie jest podświetlana."
288:15,36,6,LAPTOP#DESIGN_FEATURES,negative,Nie jest też wyposażony w bluetooth.
288:17,59,10,LAPTOP#DESIGN_FEATURES,negative,Trzeba będzie je uaktualnić i zapłacić za nie nieco więcej.
288:19,123,18,LAPTOP#DESIGN_FEATURES,negative,"Zbyt dokładnie przyglądałem się innym parametrom i podczas porównywania uznałem za oczywiste, że te cechy są w standardzie."
288:21,55,8,LAPTOP#GENERAL,positive,"Ogólnie rzecz biorąc, to nadal bardzo ładne urządzenie."
288:22,39,6,LAPTOP#OPERATION_PERFORMANCE,positive,Szybko się uruchamia i działa świetnie!
288:23,18,2,LAPTOP#GENERAL,positive,Jestem zadowolony.
289:0,38,6,LAPTOP#GENERAL,positive,Komputer acer one to świetny komputer.
289:1,76,10,LAPTOP#GENERAL,positive,"Nie chciałem kupować zwykłego, markowego komputera, ale jest naprawdę ładny."
289:1,76,10,COMPANY,neutral,"Nie chciałem kupować zwykłego, markowego komputera, ale jest naprawdę ładny."
289:2,40,7,LAPTOP#OPERATION_PERFORMANCE,positive,"Jest szybki, a filmy mają wysoką jakość."
289:2,40,7,DISPLAY,positive,"Jest szybki, a filmy mają wysoką jakość."
289:3,37,7,DISPLAY,positive,Obrazy są wyraźne jak tylko mogą być.
289:4,77,12,LAPTOP#GENERAL,positive,"Gdybym miał kupić inny komputer, z całą pewnością kupiłbym komputer acer one."
289:4,77,12,COMPANY,positive,"Gdybym miał kupić inny komputer, z całą pewnością kupiłbym komputer acer one."
289:5,77,11,LAPTOP#GENERAL,positive,"Gdybym miał wystarczająco dużo pieniędzy, kupiłbym go jako prezent dla kogoś."
289:6,43,8,LAPTOP#DESIGN_FEATURES,positive,"Cieszę się, że ma on tak wspaniałe funkcje."
